,matchId,conversationId,playerId,chatTime,intentClass,utterance,score
907,2354,10122,Artail,931,O,++,0.0070801181718707085
908,1882,8140,"im feeder,kill me pls! if u can",2218,E,noob,0.6550602316856384
909,897,4047,ZeTo,279,O,dive more,0.009615035727620125
910,145,589,ㅇㅇㅇ,3406,O,gimme like 6k gold,0.029479406774044037
911,2512,10776,MANDEEZYYYY,2186,O,fake backtrack,0.01756002940237522
912,453,1969,LifesUCKs,2154,E,did u read science? idiot do u know bb got cd? dumb fuck no brain talk shit,0.9904775619506836
913,2102,9016,Jassy,950,E,sad SAD VERY End fast. Fuckingmmr,0.07416429370641708
914,2747,11708,LaMarcus,2233,I,ez clinkz get analed,0.920647144317627
915,760,3463,P E P E Y ™,1457,O,MALES ANJING,0.3076179623603821
916,817,3674,Nijbu,-30,O,you gonna share with us?,0.002305125119164586
917,2721,11612,Криветк0,1995,O,)),0.004914948716759682
918,1101,4955,kellyMONKEYS,3447,O,rly?,0.010209054686129093
919,894,4028,trashcan,1633,O,end the game pls ty,0.011938038282096386
920,1648,7219,Türtle,3843,O,i can finally eat my kfc,0.08647764474153519
921,876,3963,WHY-_-GOD,2103,O,hahaa cant even blink,0.042682282626628876
922,1859,8065,$\/\//\G,423,O,go have a LIFE,0.961243748664856
923,729,3344,Broke Nigga,1681,O,ty,0.003579642390832305
924,1557,6829,ozliph,2952,O,typing < playing,0.004895880818367004
925,1686,7335,Nicole F,2413,O,thanks,0.01182339433580637
926,1122,5053,A/Ω,3510,O,fun game,0.053009770810604095
927,128,494,Konoyarō,2760,A,respect pz plz,0.004206969402730465
928,2287,9774,$\/\//\G,3712,O,wr dc,0.04822634533047676
929,1866,8097,kingsneverdie,3167,I,gg ez,0.07463503628969193
930,47,174,???? ??????? ???a,1587,A,REPROT NECRO,0.8252379298210144
931,439,1875,EZDODANCE,1006,O,i want whatever,0.07456762343645096
932,369,1569,dilydonak,4235,O,gg,0.007052709814161062
933,2190,9381,Leoooooooooooooooo*,3050,I,Ez,0.010071823373436928
934,182,753,チャンス,940,O,?,0.003285833168774843
935,337,1429,Niggasaurus Shrek,876,O,I'm upset that tiny is a buly,0.08866234868764877
936,2709,11544,TABUNOK SLAYER !,1855,O,dont play dota pease play tetris,0.2584195137023926
937,2996,12709,ui ui uip,3069,O,alche bro why u r so agressive :P,0.4371025562286377
938,1526,6746,Fvcker,2620,E,where are u going slardar U happy? fuck you pinoy fuck you i disgrace ur kind u fucking noob,0.9985841512680054
939,2919,12368,Captain Shitcunt,843,E,"I'm trying to play, but i'm against a team of faggot heroes who seem intent on ruining any semblance of fun",0.9978001713752747
940,293,1233,Desgan,1906,I,ez,0.010071823373436928
941,2330,9972,"FTD.""(0.0)'""",1937,O,aa ulti,0.04603390023112297
942,178,735,zMorka,1930,O,money money,0.01457353588193655
943,2833,11986,oennn√,2340,I,qop ez mid?,0.009504081681370735
944,1237,5494,GOPIN,2088,A,tqtq commend if you like :D,0.0029349513351917267
945,549,2496,Saigonese.BanhMi,727,O,hate u silencer,0.8841893672943115
946,2698,11496,Royal Jester,2212,I,tat ks,0.051224932074546814
947,506,2261,El Chapo Guzmán,1331,O,3v1,0.04220600053668022
948,2676,11413,f a n t a s t i c,592,O,lol wow,0.012624948285520077
949,1656,7259,pluvio,1904,E,this teeny is dogshit :/,0.8294229507446289
950,1584,6953,Europa,1092,O,karma,0.023264102637767792
951,235,987,TheEye3,3081,I,last second 175 last hits thx challange won next for not ff ez pick pl,0.004101929254829884
952,1513,6710,CPY,2591,O,tarzan dog,0.6227748394012451
953,728,3343,road to 3k,1720,E,report tinker pls nooob,0.5066466927528381
954,473,2064,Raks Got This,2716,E,yeah but razor and pa so shitty,0.15259964764118195
955,2376,10234,TeinZ,656,O,hi thx,0.0026574309449642897
956,59,222,Pinoy^^,1726,O,aha,0.01028829999268055
957,463,2015,§àƒ¡Ýà,3026,O,ever lmao,0.010189337655901909
958,2413,10362,"ㄨ O,P ㄨ",2732,O,9 asssisst,0.6183484196662903
959,478,2087,Fever,2058,O,guys def!!!!!,0.007876706309616566
960,1394,6114,LeWildOne,1641,O,should join Ti6,0.06359858065843582
961,2915,12341,Omigot,1237,E,no wonder  no fucking wonder but you'll lose the game this way guys,0.28731769323349
962,71,282,Crimson Lotus,1447,O,:D,0.009633651934564114
963,2260,9640,RANDOM OR RIOT,2294,O,RAVAGE,0.012300455011427402
964,1498,6625,kappa,2827,O,lol,0.015588540583848953
965,1010,4515,<font face='Forte'>Grey,917,O,:),0.024283867329359055
966,2733,11668,FA + SU + K,2594,O,lol,0.015588540583848953
967,1835,7968,XiaO_PaNGGGG,2146,O,bb is cool,0.09973295032978058
968,881,3989,BRADZKIE,1919,E,IDIOT,0.9267690181732178
969,136,521,I KIM TAEYEON,991,O,xD,0.004520817194133997
970,1964,8443,Al3xx,2604,O,gg,0.007052709814161062
971,277,1142,Renascent,2832,E,fuck off slardar,0.990044355392456
972,2741,11700,Richard Paul Astley,2592,O,brew,0.01500031165778637
973,29,102,Juan,1942,O,lol,0.015588540583848953
974,1130,5094,PhillyC,3539,O,lol that was a battle,0.01336372084915638
975,532,2395,L™,589,E,suck cock,0.990767776966095
976,1979,8521,sojtucker,5,O,this guy,0.13655079901218414
977,1706,7427,Bit,1556,O,ult for techies?,0.0037362207658588886
978,2358,10147,†EvantMikhael†,6,O,loh,0.028007520362734795
979,2997,12711,Liquid.Kuroky,1191,O,space sreated,0.16803622245788574
980,2958,12540,ShiShooOGul,2381,A,report am meppo,0.13212212920188904
981,858,3884,Swiggity Swoogity,3552,O,gg,0.007052709814161062
982,1502,6645,buffalo custardbath,3066,O,game is hard,0.025662705302238464
983,1402,6156,MaX.OmEgA`,998,O,hahaha <3,0.007162978406995535
984,18,53,17% broken hero,1038,I,ez,0.010071823373436928
985,521,2337,pika nyan,2854,O,gg,0.007052709814161062
986,1835,7969,Luca Pacioli,2408,O,more like dog,0.7078592777252197
987,676,3052,stevey slick,1059,O,he msgd me on skype says u guys can 4v5,0.11004006117582321
988,3003,12750,bukkake,1740,I,Abuser meepo end please,0.6769403219223022
989,1938,8342,Mayoi,1695,I,ez counter pick with slada and bounty hihi,0.015174446627497673
990,1010,4520,<font face='Forte'>Grey,1848,O,shadow blade??? none??,0.0018422533757984638
991,1896,8188,Neverar,2062,O,he is dead,0.2082594335079193
992,2317,9920,[DG]Hoppen,1983,O,damn it feels good to get carried,0.09713316708803177
993,1678,7306,kira,1575,A,thank g,0.004556113854050636
994,2847,12034,WWWWWWWWWWWWWWW,1762,O,LOL  BEST TEAM EU  AND ALL GALACTIC,0.004256349056959152
995,2087,8948,Неуравновешанны�,2652,O,VOid feed only 1x5,0.10608711838722229
996,61,241,Mal'chik molodoy,1714,O,wow,0.018404891714453697
997,881,3987,Luna Foxe,1254,O,^,0.02046896517276764
998,1563,6880,Kurt,2089,I,ez?,0.0052099935710430145
999,839,3795,grrrudge,3011,O,yeah give tusk,0.022053318098187447
1000,502,2226,Gu$tav,1762,I,EZ,0.010071823373436928
1001,2811,11936,Boostmeister,3394,E,BOBO,0.18425321578979492
1002,1310,5766,Feed Gaming Portal,1063,O,chase my baby :D,0.018038028851151466
1003,827,3748,HoT,3394,O,wow,0.018404891714453697
1004,1949,8386,HAHA,3507,E,fuck this veno,0.8611882925033569
1005,223,936,#FUCKSLAVS,1319,O,PLS LEave TY,0.0029065124690532684
1006,1584,6951,Craftdinna,687,O,and then a tsunami comes and then a tornade,0.11767348647117615
1007,1187,5334,#ERROR!,854,O,hahaahahaha lol?,0.01305819395929575
1008,2333,9984,Mineski FAN GAY,789,O,oir played dota 2 in SEA,0.0036006029695272446
1009,2811,11923,WANNA BUILD A SNOW MAN?,569,O,HAHA,0.021739592775702477
1010,2821,11952,pooh,1757,O,what em i doing here this is so absurb,0.4475809931755066
1011,2093,8970,YaMZaI,14,O,gimme,0.05791808292269707
1012,837,3790,FatAss Ariel,2497,O,ggwp,0.020645931363105774
1013,1069,4833,IVY ann is <3,3562,O,Silencer brought the game,0.009412589482963085
1014,1984,8546,Ｙ Ｈ Ｅ Ｌ,1362,E,fckng fake mmrs,0.6360705494880676
1015,186,783,D R E A M S,2425,I,rofl tiny account buyer,0.013782083988189697
1016,2330,9971,"FTD.""(0.0)'""",947,E,y no fuck,0.23948271572589874
1017,484,2121,BUNUH BOCAH KEPARAT DI DOTA,2515,I,ez midd EZ MIDD,0.027143433690071106
1018,833,3768,IlluminGnawty,1494,O,nice 1 raptor,0.003839395008981228
1019,1187,5335,PUNX,1009,O,Takes 2,0.006413163151592016
1020,297,1260,KappaRoss,3074,O,gg,0.007052709814161062
1021,858,3883,LQD.Sail,2277,O,am manta without bf,0.06319268047809601
1022,1849,8027,我不浪游戏没质量,2014,E,but huska really .......noob,0.7790698409080505
1023,529,2369,Shake iT oFF !,507,E,fuck u,0.9930152893066406
1024,781,3557,Arbi,1189,O,Like Calm down,0.014771190471947193
1025,664,3004,阴天快乐,3633,E,noob alch,0.9478657245635986
1026,524,2339,TonyTheGreatest,2694,E,worst earth shaker,0.2610011398792267
1027,2137,9187,ImSoGooD!WTF,1892,E,suck,0.6453434824943542
1028,630,2843,Kiko Mizuhara,2490,O,JUST END this alche  first build ahs carry tho,0.020645931363105774
1029,475,2068,Young Kim shows no mercy,2468,O,wth we waited for u man,0.03868349269032478
1030,1779,7704,angelica,2634,O,DIE ?,0.4630344808101654
1031,809,3655,Rizwanovich,821,O,lag,0.01828179508447647
1032,707,3251,Pa quas quas nman ng wex wex mo,2498,O,HAHAHA,0.019813736900687218
1033,241,1006,[DTGP]stop crying,1311,I,EZZZ,0.0699218362569809
1034,2531,10859,Parasite.KEY,-40,O,wa,0.017814530059695244
1035,72,295,♣eƒect.♣,3116,A,i report lone,0.005899603012949228
1036,2583,11030,Merica! Freedom or Feed,3061,O,gg,0.007052709814161062
1037,2093,8974,heha,2551,O,this game,0.030185984447598457
1038,202,857,1000boa,1729,O,omg,0.014928337186574936
1039,2201,9420,standin.ming,778,O,4 vs 5 game,0.008412977680563927
1040,31,112,Memento Morte,1714,O,bg,0.013184649869799614
1041,3024,12843,PaliosXimikos,2399,O,if i had + 1 i would win this parody,0.0030337367206811905
1042,1504,6658,PhantomX8,1960,O,XD,0.004520817194133997
1043,2875,12160,padjik,3346,O,I DIED = KILL,0.9003546833992004
1044,693,3160,Canis Major,1150,O,Io why :(,0.0024343817494809628
1045,1236,5484,mute all play alone,1921,O,you are bad in middle stay hardlane you can be better,0.34312158823013306
1046,2984,12659,TSF.theSUNZI#NobodysHome,1724,O,he deserves to be abandoned,0.4766481816768646
1047,1047,4710,BOOSTING ACC https://vk.com/id6,4138,O,gg,0.007052709814161062
1048,1176,5270,Aretes,309,O,im dead,0.29380956292152405
1049,2645,11294,DontYellAtMePlz,1355,E,WAT THE HELL DUMB SHIT AXE REpORT PLZ dumb shit. report plz sold all items and bought sentries dip shit holy shit,0.9952632188796997
1050,1026,4601,barelyrobot,-56,O,reborn Ty,0.009214365854859352
1051,182,756,OrangeBasket,1684,O,XDX,0.0753803476691246
1052,287,1201,KoSh :V,-39,E,its in the fuckin bag :V,0.08404060453176498
1053,686,3102,Obscurum-,1037,A,we coming mid wait,0.009143315255641937
1054,440,1885,(R),1606,O,wtf,0.09773432463407516
1055,1826,7933,beferkingfuzzled,1453,A,commend necro,0.4673735201358795
1056,2671,11384,〇RGAϟM,-53,E,GL fucktard,0.9801863431930542
1057,1066,4818,<font face=''papyrus''>^_^ Ace,3635,O,#NAME?,0.002439129399135709
1058,1938,8342,Mayoi,1658,O,ECHJO FCUK TESAM,0.5151206254959106
1059,2221,9487,UniQue *-*,1915,O,rekt,0.014378489926457405
1060,3046,12915,Steveyao,3216,E,REPORT THIS SHIT SF,0.7792378664016724
1061,18,57,-Haki-,1877,O,balanced aghs,0.017593754455447197
1062,2646,11304,sauppi,2912,O,its so awesome,0.019512545317411423
1063,1505,6662,.mikeroland,239,O,lol,0.015588540583848953
1064,243,1022,`G,630,O,im chatting hahaha im chatting slardar,0.35585883259773254
1065,1651,7241,SEX,2143,O,top daun sf,0.09505503624677658
1066,1080,4856,Odryla,225,E,why are you so salty necro? can't you just wait like any non retard apparently not don't you like playing 5v5?,0.9975080490112305
1067,2021,8683,deejaygeekout,1920,A,report,0.017729297280311584
1068,491,2164,DU.shamsalmon,2614,O,? why am i stone,0.06602513045072556
1069,2357,10143,Ez BuGGaTiZzZzZz,-58,A,w8 plz sven reconnecting,0.04505753144621849
1070,948,4244,Instagram,2762,O,same like es keep bark for what,0.7753497362136841
1071,617,2787,",/",771,O,just let me know if u guys stop deffing,0.5586881637573242
1072,1656,7258,bobby.shaw11,1547,O,jug and linavs us,0.35767966508865356
1073,1532,6753,Szmata,262,E,lucky basterds :),0.6154057383537292
1074,1102,4957,™NTC.kaka™,-44,O,he's online,0.010870827361941338
1075,1128,5089,CJD,2365,O,Hi void XD,0.9439706206321716
1076,2840,12017,[TE] Jürgen Schmidt,1292,O,meppen süd,0.14086724817752838
1077,3038,12891,FriendLY,3645,O,GG GG,0.03120281547307968
1078,2041,8764,iRandom,208,O,< -.- >,0.0497734472155571
1079,1050,4717,BIG-.Gabby,199,A,w8,0.02178117074072361
1080,451,1963,I.L.Y.T.M.B.U,2642,O,GOOD GAME WELL PLAYED end ty,0.003403005190193653
1081,913,4100,Fuck Off,650,O,tell me pls how you killed him?> just tell,0.1344914585351944
1082,607,2747,RoTj,1584,O,woops,0.018743114545941353
1083,1823,7913,Doenerteezy,1518,O,damn skill hero,0.5209532976150513
1084,1397,6136,pháp sư đường giữa,2935,O,GGWP,0.020645931363105774
1085,1774,7672,Karamos,-62,O,gl hf,0.017627544701099396
1086,2288,9779,pimki,811,O,bait,0.051941562443971634
1087,2494,10698,CherryPopper,61,O,go he wont come,0.18713268637657166
1088,2464,10555,ZoDark,1294,O,"lol, code item bf need 11mins, now still not complete at 22mins",0.0017996543319895864
1089,930,4181,BRS-,3115,O,xD At least not minus,0.06847517192363739
1090,1202,5397,REFUSE TO LOSE!,3084,O,ggwp,0.020645931363105774
1091,559,2543,Đỗ Tiến Trường,2259,O,GG joker ALCHE,0.05237607657909393
1092,1507,6673,FeedFeedFeed,1355,O,summail ? joke so funny larth u,0.024727407842874527
1093,2948,12480,UliBossa,2243,O,that was that funny?,0.008813166059553623
1094,1594,6995,H.S.windshina,1859,O,gg w[,0.08093671500682831
1095,817,3680,forestfaiRY,2161,O,yeah,0.03484802693128586
1096,497,2185,Damnation-,-31,O,i just wanna try ds game,0.01737566478550434
1097,792,3601,Written In Reverse,445,O,:),0.024283867329359055
1098,495,2174,Secret.FUCK,1320,O,?,0.003285833168774843
1099,1022,4576,K e N,1259,O,really,0.031143832951784134
1100,1620,7072,-/T♣nnnnnnn,822,O,}micro pa,0.02416844293475151
1101,2520,10817,▒▓♥CacTus♥▓▒,2027,A,reprot miran and troll,0.8305941224098206
1102,497,2188,El Nunal <3,547,O,yup,0.022074388340115547
1103,864,3910,rk,2485,E,die bitch,0.8869110941886902
1104,811,3660,im the best feeder,1569,O,GG,0.007052709814161062
1105,2360,10172,UnKnown001,2887,A,come play with me,0.12294380366802216
1106,1037,4662,Pia Mia,1872,O,thanks,0.01182339433580637
1107,2482,10643,The Joy of Feeding,2357,E,retarded jug,0.9967586398124695
1108,926,4159,newbpotato,3250,O,gg,0.007052709814161062
1109,2731,11658,Cyrax,1166,E,shut the fuck up kid,0.9927951693534851
1110,2282,9743,Salzkruste,741,O,lel,0.02964750863611698
1111,482,2111,MIP.OU`,1529,E,noob talking shit,0.9466460347175598
1112,120,451,LucyHeartfilia.,447,O,end,0.01353214867413044
1113,2084,8928,Szmata,22,E,report qop  ty,0.01501474715769291
1114,2107,9058,beat the devil out of it,2756,E,"oh viper peru too shit why u guys dragging this out, u drawing dead",0.9946774244308472
1115,2476,10621,Le BoyZzZz,1012,O,AHAHAHA NOT TODAY,0.019419347867369652
1116,91,342,GIN_ACE,2834,E,noobs,0.7316341996192932
1117,294,1240,NotPlaying,2014,O,:V,0.012734979391098022
1118,2780,11815,teddy,1249,O,k casual 5 man own woods real 5k game,0.017028963193297386
1119,777,3547,Wolf Assault,2424,O,bye ancient ggwp,0.2148561030626297
1120,100,378,fucking reborn,2384,O,get rapira,0.23792988061904907
1121,2692,11470,Fox!,1755,O,nice support,0.009504081681370735
1122,1112,5002,NeVeR DiE,1981,O,lol bb for kill me? sien,0.7481683492660522
1123,2625,11172,manwis,2682,O,way better,0.03126191347837448
1124,2214,9454,PUnknown player,991,O,nice ulty magnus i dont joke,0.09977678954601288
1125,2830,11970,Keepo :3,1451,E,why you run like a bitch? fight me,0.9667260646820068
1126,939,4209,Chrispy,1867,O,gg,0.007052709814161062
1127,1979,8526,Watdoyumean?,1396,O,i gave u 4 kills in a row,0.49560555815696716
1128,1448,6404,Duyndamn2,1621,A,report backdoor!!,0.013441198505461216
1129,1504,6658,[QB]mohammedfbi63,1965,E,bitches,0.20434190332889557
1130,1504,6658,The Rice Lantern,2010,E,HOOORRRRYYY SHHIIITTT,0.5102448463439941
1131,1954,8420,Yoozëk,2564,O,hahaha,0.019813736900687218
1132,749,3427,ArCtiC WoLBOrG,27,O,no i didnt,0.006930672097951174
1133,666,3027,NB,2298,O,hao,0.0333683118224144
1134,1756,7621,РакаМакаФоо,2495,O,(:,0.007317397743463516
1135,999,4467,XIII,1620,I,so ez ez mid ez life,0.039825133979320526
1136,656,2981,C7H5N3O6,2881,O,haha now you lie,0.11004006117582321
1137,1187,5333,PUNX,692,O,say bye,0.032744042575359344
1138,2732,11663,야간 근무,3369,O,./.,0.012088716961443424
1139,978,4353,jaynanners,1445,O,the feeds,0.010965739376842976
1140,2142,9206,Tankut.coffin,515,O,recing,0.01634012721478939
1141,406,1703,PuffyWiggles,2514,O,It would be easy with trilane,0.001452227937988937
1142,1313,5786,ta1ls,2536,O,sigh,0.012821213342249393
1143,990,4415,قال لها : نحن نمتل,2849,O,hahaha,0.019813736900687218
1144,1087,4893,zxcvbnm,2782,O,;D,0.005490563809871674
1145,744,3406,QED,2332,O,DJON SINA,0.16066069900989532
1146,786,3581,Tin RappEr,2429,O,At bm,0.01114726159721613
1147,1570,6889,iXYY,1514,E,gg fucking u,0.9933071732521057
1148,1041,4682,Enja,2152,O,=)),0.0066025699488818645
1149,188,806,~rOh~,1418,O,xd,0.004520817194133997
1150,2157,9249,Bh/NoCtUrNo,990,O,jaja,0.01828179508447647
1151,459,1999,Earl of Lemongrab,2720,O,So don't act like some twatted prick that thinks he did something for his team.,0.9878058433532715
1152,250,1060,What's Poppin',3152,E,my team is retarded,0.9674410820007324
1153,1940,8345,balance,1612,O,ty,0.003579642390832305
1154,1126,5066,TwoStepsTwice,201,E,1 min pls pls omg pussies,0.8675415515899658
1155,2395,10292,Tyler,2268,A,report please,0.0030455742962658405
1156,1855,8052,Sparkyy,1846,O,ok,0.016561338678002357
1157,1253,5586,ςгσηiσςзз,1203,E,the noob was your es actually,0.0993390679359436
1158,2621,11145,:-s ziboh,621,O,im not ember?,0.0012136716395616531
1159,2702,11512,????????.,1792,O,__ )),0.008046386763453484
1160,552,2521,Mr. Popo,1599,E,jjust end this is stupid,0.8231863379478455
1161,1824,7922,bố feed đấý́́́,3272,I,ez mid,0.012685960158705711
1162,2658,11350,Isus,-52,O,da da,0.006771210115402937
1163,648,2932,honaKING,2832,I,nope Ur FAIL PUDGE,0.9927951693534851
1164,2146,9218,Buck El :v TMR ♥,2165,A,gg Report SF please,0.003892041277140379
1165,1139,5120,bujiangLI,3894,O,gg,0.007052709814161062
1166,1336,5855,D*,2575,O,gg hahaha gg abadon,0.10008423030376434
1167,590,2668,KappaRoss,1553,O,kappa,0.029367856681346893
1168,1181,5305,U.M.R.,3011,O,5.56E+12,0.020984293892979622
1169,166,676,????,1994,O,gahahhhhh,0.05242456495761871
1170,453,1969,LifesUCKs,2201,O,well u need to die so ya,0.5484165549278259
1171,2961,12553,T.m <D.r> { Glimmer Gape },1608,O,LEE PAL KR,0.08130066841840744
1172,187,798,Jakcylmao,2399,A,Ez tactical afk,0.0825493112206459
1173,1325,5809,DareToDeGea,983,E,ez points stupid aa,0.8396682143211365
1174,166,678,????,2826,O,gg,0.007052709814161062
1175,1656,7259,bobby.shaw11,1961,O,well its not becuase of u,0.1199740618467331
1176,549,2499,♥{O}MFG♥™,3081,E,noob team,0.21883626282215118
1177,2252,9612,[P.V.M]Gettingfarm,2028,I,sry dude,0.06779313087463379
1178,1630,7131,DeaDPoOliO AmaZinG,2639,O,rat dota best dota,0.20347003638744354
1179,2887,12207,sashafrosss,1959,O,supps give you 150 damage Love My supps,0.02286800742149353
1180,2739,11682,R.oUcHtA  ^.........^,1920,O,np no ban its important,0.00912563782185316
1181,179,741,Obliviator,859,O,i wasnt feeding there,0.052570294588804245
1182,179,749,Slit-Throat,2436,O,nice comeback,0.02808738499879837
1183,601,2716,KAIST.Shadows,2311,A,commend? @@ lol wp enough,0.0074896239675581455
1184,3033,12872,JodidoPunto[.],369,O,...,0.009670993313193321
1185,3042,12893,Qxeex,21,O,wait ƒ± know him network problem,0.488027960062027
1186,1502,6642,The Red Comet,1797,A,pudge afk with 2nd skill active lol,0.5052106976509094
1187,2658,11350,Isus,-63,E,riki is cunt just report,0.9871788024902344
1188,3010,12775,Toruk,937,O,omg failed,0.007162978406995535
1189,420,1777,boycott all team cause they thr,884,O,LOL 3??? ALWAYS WIT THEIR ULTIS ROFLLLL YALL LUCKY MA TEAM MATES NOOB,0.6505782604217529
1190,1011,4526,qw,1524,E,stfu weaboo ,0.7839058041572571
1191,2512,10774,Jyu Viole,1662,O,gg this team no help,0.6180602312088013
1192,1030,4625,gNA*!,1032,O,why,0.019160708412528038
1193,1066,4818,<font face=''papyrus''>^_^ Ace,3637,O,Gg,0.007052709814161062
1194,500,2213,racso,599,O,kden,0.04501553252339363
1195,409,1721,- T I F A ♥,3308,O,HAHAHA,0.019813736900687218
1196,827,3744,Galawang Monggo,-23,O,GLHF,0.024492992088198662
1197,2287,9774,Marsxyal,3712,O,lolz,0.03327393904328346
1198,1530,6749,UGYFSASFAVTGYFASGBU,93,O,?,0.003285833168774843
1199,2240,9568,s i c k e n s m e   . ! .,1958,O,no,0.015799738466739655
1200,781,3558,pls. dont h8,1635,O,don't think you are behind though just slown down,0.004306304734200239
1201,1697,7392,trollfederer,2293,E,reported tb for being an ass,0.9897712469100952
1202,839,3795,安妮 ¨°EyedeA°¨,3066,O,thanks,0.01182339433580637
1203,2436,10426,Hidden,-41,O,gg bro too,0.024053551256656647
1204,2755,11737,EVERY GAME 4 RETARD ON TEAM,1800,O,xD cm with no ult OMG SO PRO TEAM Only mirana is normal,0.042245496064424515
1205,1329,5823,DriaN Gaming o_O,2335,O,HAHAHA,0.019813736900687218
1206,2592,11046,AKunvisS_^,510,O,ok,0.016561338678002357
1207,973,4333,RAMBO,808,O,better than this alch,0.59543377161026
1208,1272,5647,N!M|1337-,1003,O,16,0.032009802758693695
1209,2430,10403,DJ SODA <3,354,I,fail mid,0.024869104847311974
1210,1745,7554,Papet.Ĝ҉Ǻ҉Ӎ҉Ế҉Ʀ,1297,O,GG Super GG,0.04153996706008911
1211,3005,12758,twitch.tv/pesdota #Hope,1939,O,)) bkb force mael wtf,0.6581429243087769
1212,2324,9956,Hiruma,2538,O,rly,0.0629042461514473
1213,3012,12780,Mr. GoodKat,951,E,gg teeam of tards,0.7095728516578674
1214,1929,8298,chingchongdingdong (>^_^ )>,613,O,y u heff to be med,0.13689659535884857
1215,529,2370,Shake iT oFF !,648,E,fuck lag agian u u fuck u,0.9984602928161621
1216,1137,5108,dong dong,610,O,"hes garbage, mmr means shit",0.7866228222846985
1217,2997,12715,VoleurDePoulets,2880,O,AHAHAHAHAHAHAHA blow minded,0.9557754397392273
1218,1045,4701,[₪] Miraj~,1075,E,oo shit,0.057123973965644836
1219,277,1139,Lycan,1218,O,not really,0.0067449901252985
1220,524,2339,Kev,2677,O,gg,0.007052709814161062
1221,941,4219,EIS,2624,E,fuck this doom?,0.06227398291230202
1222,931,4191,freeder,4572,E,EMBER PIRT NOOB,0.9557340741157532
1223,2155,9241,Justine,2424,O,wp wp,0.007876706309616566
1224,2480,10631,bneutrality,-39,O,go under toewr,0.2832854390144348
1225,2041,8766,iRandom,965,O,legit commended,0.006850480102002621
1226,1306,5763,Tremus,2704,O,and the jugg and thats all it takes dazzle who only shallow graves when the person is full hp,0.3291221261024475
1227,1654,7250,3x[T]r4,3445,O,lol,0.015588540583848953
1228,2391,10277,@κηλίκηςδοτο,1458,O,AXAXXAXA,0.8925157189369202
1229,2352,10112,[Up`Sur]FlacoEncocado( ͡° ͜�,1713,I,what a team..,0.002204089192673564
1230,1829,7938,UniqueOne,-44,O,haha,0.021739592775702477
1231,592,2680,Broken Hallelujah,1705,O,y u know earlier i said LOL AM i knw this going to happen,0.07139670848846436
1232,456,1986,#ano.Ainsley Kek,2897,O,bye bye treeants and now i have another item ty np,0.06791666895151138
1233,1973,8491,"<font face=""Forte"">NooB FroMMO",1389,O,LOL Qop haa,0.06489011645317078
1234,1986,8560,DRUIDZ.Law!,2468,E,shit happens u dont have any ulties left for ta aight?,0.6081287264823914
1235,330,1401,Insert,2538,O,You buddy,0.05670464038848877
1236,495,2177,Secret.FUCK,1858,O,LOL? this injoker Tanginamo bobo,0.9129031896591187
1237,1817,7882,GoDLiKe,1191,O,lol,0.015588540583848953
1238,881,3986,PercepT,896,E,OH FUC KNO SOLO GANKED BY IO,0.2613309323787689
1239,2136,9179,KenBeanNet,1899,I,"And he comes right in, to me",0.08359067142009735
1240,1791,7768,H7,3201,O,atack illu rofl,0.3150506615638733
1241,1849,8027,Bratsuki^,1997,O,YOU DONT DESERVE THAT COMPEDIUM,0.1678997278213501
1242,2632,11209,Shade,-12,I,Bad day,0.05042407289147377
1243,739,3376,Legendary Vagina,2860,O,sf is weakest,0.07356305420398712
1244,1953,8412,SlammeR,2573,E,ofc russian scum with last pick wk,0.7315382957458496
1245,185,778,TheOneHitWonder,2393,O,gg wp,0.010986942797899246
1246,249,1055,Tsshhhh,2788,O,gg,0.007052709814161062
1247,2185,9352,Dennou coil,2682,O,gg wp,0.010986942797899246
1248,179,749,crazy me<3<3,2431,A,its a come back,0.01756002940237522
1249,284,1196,Pastor Pete,2307,O,no,0.015799738466739655
1250,875,3954,招财狗,2740,O,butterfly too good,0.005888159386813641
1251,421,1784,THE LAW,-31,O,here down 7u7,0.2270405888557434
1252,1570,6893,Wellington_Wels,2500,E,1 much void tard,0.875308096408844
1253,2284,9758,DvG,2043,O,KRBEN LEICHFANZ,0.3615027368068695
1254,1570,6891,iXYY,2122,O,gg,0.007052709814161062
1255,705,3232,Ω.PhαrαoH.Ω,1998,E,GG noobs 0-8 sven Reported,0.9873262047767639
1256,107,406,Glenn still alive,2072,E,I DONT KNOW MY TEMAMMATE WAIT WAHT THE FUCK?,0.30912795662879944
1257,2487,10669,SiHeng.IceCold,-14,O,mine is made of steel,0.03676946461200714
1258,2780,11814,Diamonds Dancing,1010,O,if he dies once again like this  the train with coureirs is definitely coming,0.9001793265342712
1259,891,4017,A.L,959,O,:D 5k gold for es?,0.00266261282376945
1260,664,3000,阴天快乐,1391,O,he was gone,0.04603390023112297
1261,434,1851,Supernova,3470,O,",eanwhile WD",0.010368156246840954
1262,890,4010,Spicy,1934,O,your qop is super funny,0.23148389160633087
1263,1137,5108,Hellish,558,O,ty AA for mid,0.005301894620060921
1264,666,3020,╨,1144,O,yea u good too rub,0.09081608802080154
1265,2180,9327,JostynDS,252,O,rubick,0.0285983607172966
1266,2650,11319,CôngTửHọNguyễn'SoSweet.,100,O,Wtf 4v1 wtf? Really?,0.44144725799560547
